study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	submitted_md5	submitted_ftp	sample_alias
PRJEB57967	SAMEA112182414	ERX10072693	ERR10559090	447426	human oral metagenome	8d86dc316c237cb7f2799f6ee732689d;d9d5ea10dd2dc6ee301db53b93e54242	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559090/SJ1487_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559090/SJ1487_2.fastp.fastq.gz	SJ1487
PRJEB57967	SAMEA112182456	ERX10072777	ERR10559174	447426	human oral metagenome	5212fb7838aeff2d8a1ce0072cbadb12;d8a57d01162f1b72a977d60257a49075	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559174/SJ1571_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559174/SJ1571_2.fastp.fastq.gz	SJ1571
PRJEB57967	SAMEA112182318	ERX10072696	ERR10559093	447426	human oral metagenome	9ea0d4f5f838c377c847eff2ce2636d2;2a5f7a5cdba4e23ab772e5de2f0e4199	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559093/SJ1490_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559093/SJ1490_2.fastp.fastq.gz	SJ1490
PRJEB57967	SAMEA112182398	ERX10072778	ERR10559175	447426	human oral metagenome	790b99e68b0c2ae17c00a4cd940f44a8;b6b4e0c357c60c0b17fb25c67cb983de	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559175/SJ1572_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559175/SJ1572_2.fastp.fastq.gz	SJ1572
PRJEB57967	SAMEA112182257	ERX10072699	ERR10559096	447426	human oral metagenome	7d9ac60cd5a964ce78401c6a79074aa0;f0092368593560639c3a1c69e7a7fad0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559096/SJ1493_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559096/SJ1493_2.fastp.fastq.gz	SJ1493
PRJEB57967	SAMEA112182248	ERX10072779	ERR10559176	447426	human oral metagenome	31cb8a47ebaf084f9be94e2a6b2c3cf9;43abb92274327aacea341e7c86396243	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559176/SJ1573_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559176/SJ1573_2.fastp.fastq.gz	SJ1573
PRJEB57967	SAMEA112182164	ERX10072702	ERR10559099	447426	human oral metagenome	5411df9650a6df8df7b083c1399e20f7;44e1a26e3ac0cdd29102d844cf3a18d9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559099/SJ1496_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559099/SJ1496_2.fastp.fastq.gz	SJ1496
PRJEB57967	SAMEA112182313	ERX10072780	ERR10559177	447426	human oral metagenome	326d4b73e0de7d35de28135cf166b29f;9cd1e36bed5e8b776992a2ea741888cb	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559177/SJ1574_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559177/SJ1574_2.fastp.fastq.gz	SJ1574
PRJEB57967	SAMEA112182103	ERX10072703	ERR10559100	447426	human oral metagenome	4ee732547fc8a488118ca1fd865ef584;a8416a6ce748c7dcba0ee0981864b2de	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559100/SJ1497_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559100/SJ1497_2.fastp.fastq.gz	SJ1497
PRJEB57967	SAMEA112182463	ERX10072783	ERR10559180	447426	human oral metagenome	df4728616b32bd0e8519f338cbbd3883;5e041b29e96ef0cd061757d48d1d9a4a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559180/SJ1577_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559180/SJ1577_2.fastp.fastq.gz	SJ1577
PRJEB57967	SAMEA112182310	ERX10072707	ERR10559104	447426	human oral metagenome	8a1df7682e178aa066f11a387eda0579;4df96724d91ab1a847585dd7ea61c156	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559104/SJ1501_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559104/SJ1501_2.fastp.fastq.gz	SJ1501
PRJEB57967	SAMEA112182453	ERX10072784	ERR10559181	447426	human oral metagenome	7cdb58b9de25d0e5c4df2ebc1d972bed;9d3804e803dd1562e240490750693d21	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559181/SJ1578_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559181/SJ1578_2.fastp.fastq.gz	SJ1578
PRJEB57967	SAMEA112182279	ERX10072708	ERR10559105	447426	human oral metagenome	5090af7eb4ac67e0b2cde7eb65ed79ee;77e80939176676e2f653e0801c05ab80	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559105/SJ1502_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559105/SJ1502_2.fastp.fastq.gz	SJ1502
PRJEB57967	SAMEA112182434	ERX10072785	ERR10559182	447426	human oral metagenome	48d68c0f976fa6ea677f81d310588e1d;558317d4b615f98707755facdc9a4f8e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559182/SJ1579_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559182/SJ1579_2.fastp.fastq.gz	SJ1579
PRJEB57967	SAMEA112182397	ERX10072711	ERR10559108	447426	human oral metagenome	e421ae89b8473c4c136c9587e1bd3ba0;79492eb48e389516179ee7f6c0971ac2	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559108/SJ1505_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559108/SJ1505_2.fastp.fastq.gz	SJ1505
PRJEB57967	SAMEA112182471	ERX10072789	ERR10559186	447426	human oral metagenome	75070764cb93ac114822d1ee260fdf20;001e58f2f3f2cee2fd133a6346582406	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559186/SJ1583_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559186/SJ1583_2.fastp.fastq.gz	SJ1583
PRJEB57967	SAMEA112182350	ERX10072716	ERR10559113	447426	human oral metagenome	1998d9b96719380de1d68ed4a4f6aace;ce3b4bf5eeb3b7686db37d07a6a96181	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559113/SJ1510_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559113/SJ1510_2.fastp.fastq.gz	SJ1510
PRJEB57967	SAMEA112182467	ERX10072790	ERR10559187	447426	human oral metagenome	708034cead4410dab0ac049c1903c059;5a95ca54b3c88afe5c8bc3e4be713cc4	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559187/SJ1584_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559187/SJ1584_2.fastp.fastq.gz	SJ1584
PRJEB57967	SAMEA112182141	ERX10072719	ERR10559116	447426	human oral metagenome	ee538043acae9c2ef50fb38632a4b6fb;fc5f8bcc856de8da24c9c92c3d4c81cc	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559116/SJ1513_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559116/SJ1513_2.fastp.fastq.gz	SJ1513
PRJEB57967	SAMEA112182306	ERX10072729	ERR10559126	447426	human oral metagenome	555cc25fa59e191aca09f6ae09640733;88267aa29249693205dad753b0599174	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559126/SJ1523_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559126/SJ1523_2.fastp.fastq.gz	SJ1523
PRJEB57967	SAMEA112182459	ERX10072792	ERR10559189	447426	human oral metagenome	02343dc7b0375475d62be7466ad93c1f;cf166d96a35f686120b40e292cc6dd0c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559189/SJ1586_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559189/SJ1586_2.fastp.fastq.gz	SJ1586
PRJEB57967	SAMEA112182380	ERX10072731	ERR10559128	447426	human oral metagenome	d6cd8e9e58a61bdcae0af7b19d588f75;6f9b9958c584984fe6d81f66aff64f15	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559128/SJ1525_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559128/SJ1525_2.fastp.fastq.gz	SJ1525
PRJEB57967	SAMEA112182479	ERX10072795	ERR10559192	447426	human oral metagenome	90c1d3645256ef803b2ba81073aed51b;d45e9d7e1e87b8402200139921c446fc	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559192/SJ1589_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559192/SJ1589_2.fastp.fastq.gz	SJ1589
PRJEB57967	SAMEA112182353	ERX10072740	ERR10559137	447426	human oral metagenome	6d3fe9ca8f1d597ee708daf5cdb8540c;ad2e36f031d5c411e8e5d08cd1ff6435	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559137/SJ1534_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559137/SJ1534_2.fastp.fastq.gz	SJ1534
PRJEB57967	SAMEA112182309	ERX10072797	ERR10559194	447426	human oral metagenome	003b033ed4a99cc5cc608f4c44a8c9e1;deba023bcc347a694c99c48fd346f4e4	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559194/SJ1591_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559194/SJ1591_2.fastp.fastq.gz	SJ1591
PRJEB57967	SAMEA112182338	ERX10072744	ERR10559141	447426	human oral metagenome	6ec213b97dd1984ecaad63bbe25820bd;9068f8986e5b0e486d55bfa1b6063634	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559141/SJ1538_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559141/SJ1538_2.fastp.fastq.gz	SJ1538
PRJEB57967	SAMEA112182355	ERX10072802	ERR10559199	447426	human oral metagenome	0c0db597ddcc2eefbe4cbccb8b13802b;a571fc3610a297947cdcd80049659bf0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559199/SJ1596_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559199/SJ1596_2.fastp.fastq.gz	SJ1596
PRJEB57967	SAMEA112182504	ERX10072747	ERR10559144	447426	human oral metagenome	fbe8243729f44bfb26d0c324594e212f;32adc13e9d0f57905695e9a896409a6a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559144/SJ1541_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559144/SJ1541_2.fastp.fastq.gz	SJ1541
PRJEB57967	SAMEA112182519	ERX10072804	ERR10559201	447426	human oral metagenome	14b18fb52fa37a212d03c3eaac084632;e4aa47bdbdd58bdf3dc0cbcb45ac1b59	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559201/SJ1598_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559201/SJ1598_2.fastp.fastq.gz	SJ1598
PRJEB57967	SAMEA112182492	ERX10072748	ERR10559145	447426	human oral metagenome	5c75f81ae29d800efb8ebc20be0f0ea5;9c9fe5ad40ba5a6c484490aa08091b07	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559145/SJ1542_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559145/SJ1542_2.fastp.fastq.gz	SJ1542
PRJEB57967	SAMEA112182533	ERX10072805	ERR10559202	447426	human oral metagenome	f414f00a83d1512754076878c175d61d;9f524099a8019baa687587cd7f852e57	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559202/SJ1599_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559202/SJ1599_2.fastp.fastq.gz	SJ1599
PRJEB57967	SAMEA112182421	ERX10072751	ERR10559148	447426	human oral metagenome	c83d9930dfc4595f148307b3610450e0;58965121a1402737e3eacd1b5e806a06	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559148/SJ1545_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559148/SJ1545_2.fastp.fastq.gz	SJ1545
PRJEB57967	SAMEA112182233	ERX10072809	ERR10559206	447426	human oral metagenome	4e7e92aec10c465d0291a3f11750b499;cb79071c17b29299162aabe44fe1082f	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559206/SJ1603_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559206/SJ1603_2.fastp.fastq.gz	SJ1603
PRJEB57967	SAMEA112182365	ERX10072753	ERR10559150	447426	human oral metagenome	144a7b60e56e9eee12ba4e3c7fac0e31;6a8ec57d6508d1129e6d1c70ef25ce4c	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559150/SJ1547_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559150/SJ1547_2.fastp.fastq.gz	SJ1547
PRJEB57967	SAMEA112182291	ERX10072813	ERR10559210	447426	human oral metagenome	6e3fa1fdf33f9b4124ded31d92e6e6f7;43427c41baeb2a98a2972b3ea732a9e5	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559210/SJ1607_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559210/SJ1607_2.fastp.fastq.gz	SJ1607
PRJEB57967	SAMEA112182330	ERX10072755	ERR10559152	447426	human oral metagenome	ac89ea46417f468046d0e731112903a5;2c2477cc2ee316f3e417b4239dc4f36d	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559152/SJ1549_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559152/SJ1549_2.fastp.fastq.gz	SJ1549
PRJEB57967	SAMEA112182375	ERX10072815	ERR10559212	447426	human oral metagenome	5fbf1aa06146646ac3b81d6a51196afb;00a51331edc36955fa824a0dded0f1f7	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559212/SJ1609_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559212/SJ1609_2.fastp.fastq.gz	SJ1609
PRJEB57967	SAMEA112182194	ERX10072767	ERR10559164	447426	human oral metagenome	4812dd67b50eb00a48df4b61e82d5b20;42bd9a8a3310f5c479aba5f998112ade	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559164/SJ1561_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559164/SJ1561_2.fastp.fastq.gz	SJ1561
PRJEB57967	SAMEA112182337	ERX10072818	ERR10559215	447426	human oral metagenome	8365f28577a65d1ef09b31114b6d82e8;aa596d1bd58fa7ab721cc6b8b716d43a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559215/SJ1612_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559215/SJ1612_2.fastp.fastq.gz	SJ1612
PRJEB57967	SAMEA112182411	ERX10072771	ERR10559168	447426	human oral metagenome	02695e3c3dcd1b02aa31d31227c43550;79d22f0f44597f85a9defa0fd9c48340	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559168/SJ1565_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559168/SJ1565_2.fastp.fastq.gz	SJ1565
PRJEB57967	SAMEA112182511	ERX10072824	ERR10559221	447426	human oral metagenome	f89eff0e74a008bc6ab549a565f66373;3783e5ed3f71fac06d77a8f5fb3895fd	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559221/SJ1618_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559221/SJ1618_2.fastp.fastq.gz	SJ1618
PRJEB57967	SAMEA112182285	ERX10072781	ERR10559178	447426	human oral metagenome	c60fe82f39044549651cde5e5fb3fa1d;576fb6d8507bff5247e76231767f7571	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559178/SJ1575_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559178/SJ1575_2.fastp.fastq.gz	SJ1575
PRJEB57967	SAMEA112182523	ERX10072829	ERR10559226	447426	human oral metagenome	bbc7ea3509676674bd6666b913623574;3feb97a33525dfebd6d145f94d2c77b0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559226/SJ1623_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559226/SJ1623_2.fastp.fastq.gz	SJ1623
PRJEB57967	SAMEA112182284	ERX10072786	ERR10559183	447426	human oral metagenome	fb2c68313c3948f3f2864e277d9bdf4a;736178a3f3afabbcb1bfe4abcccb58d0	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559183/SJ1580_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559183/SJ1580_2.fastp.fastq.gz	SJ1580
PRJEB57967	SAMEA112182494	ERX10072833	ERR10559230	447426	human oral metagenome	077ce90823895fb55119ef1bdd58cdf3;ec94e84bdb2c51299466417246089442	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559230/SJ1627_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559230/SJ1627_2.fastp.fastq.gz	SJ1627
PRJEB57967	SAMEA112182484	ERX10072787	ERR10559184	447426	human oral metagenome	7545ea7e3123481ce0684927c4805141;8b7e6c750e088eadd6b88e042613a396	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559184/SJ1581_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559184/SJ1581_2.fastp.fastq.gz	SJ1581
PRJEB57967	SAMEA112182517	ERX10072835	ERR10559232	447426	human oral metagenome	339dd3d4a03a34e0a3969c4c2961498f;fd0efe925dad68b44ec01c81594c26b3	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559232/SJ1629_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559232/SJ1629_2.fastp.fastq.gz	SJ1629
PRJEB57967	SAMEA112182432	ERX10072791	ERR10559188	447426	human oral metagenome	c0f9240f2dfbcac75b34335443ad9b7a;1ded30ebddc88e7c51b19b240ece7748	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559188/SJ1585_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559188/SJ1585_2.fastp.fastq.gz	SJ1585
PRJEB57967	SAMEA112182525	ERX10072841	ERR10559238	447426	human oral metagenome	c49f414029e7926fdd05237d666b4556;19bad6684343f27c4480d543a5675472	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559238/SJ1635_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559238/SJ1635_2.fastp.fastq.gz	SJ1635
PRJEB57967	SAMEA112182470	ERX10072798	ERR10559195	447426	human oral metagenome	f885ef23bce69e2050bb045735bdbe1e;c6a46f5a73470f3c158205f600beac8a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559195/SJ1592_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559195/SJ1592_2.fastp.fastq.gz	SJ1592
PRJEB57967	SAMEA112182545	ERX10072846	ERR10559243	447426	human oral metagenome	db488a4ba94e23d31f916836f49d934f;9c4502e3e3f8cadd62e280202d1a040a	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559243/SJ1640_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559243/SJ1640_2.fastp.fastq.gz	SJ1640
PRJEB57967	SAMEA112182185	ERX10072808	ERR10559205	447426	human oral metagenome	46334cf1f5f5822e40d9033da8a0bf90;e1e8e70bb066eb8d6cb50ce25c740776	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559205/SJ1602_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559205/SJ1602_2.fastp.fastq.gz	SJ1602
PRJEB57967	SAMEA112182460	ERX10072848	ERR10559245	447426	human oral metagenome	8aef00c96adddce9d0ced8853290b31c;61677e8e084a626734f4bfd82b1ee8ae	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559245/SJ1642_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559245/SJ1642_2.fastp.fastq.gz	SJ1642
PRJEB57967	SAMEA112182497	ERX10072810	ERR10559207	447426	human oral metagenome	dc6ffae941cba1cf61d768ad2e5676c7;c4891c55f23721af34577943222ab0a9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559207/SJ1604_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559207/SJ1604_2.fastp.fastq.gz	SJ1604
PRJEB57967	SAMEA112182348	ERX10072856	ERR10559253	447426	human oral metagenome	6ce8c192196ad539168a68c28169199c;41ebd355ffbf9a72b45f7ffe62bd6cac	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559253/SJ1650_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559253/SJ1650_2.fastp.fastq.gz	SJ1650
PRJEB57967	SAMEA112182496	ERX10072811	ERR10559208	447426	human oral metagenome	4997b88a43730f6ba2a15bb557764da8;e6795bd824f8200fcdfef7134db55f6b	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559208/SJ1605_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559208/SJ1605_2.fastp.fastq.gz	SJ1605
PRJEB57967	SAMEA112182452	ERX10072859	ERR10559256	447426	human oral metagenome	2e2879efd45a0365c393138597a40179;3b83c93ed7860455817c88c4be58cd03	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559256/SJ1653_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559256/SJ1653_2.fastp.fastq.gz	SJ1653
PRJEB57967	SAMEA112182509	ERX10072823	ERR10559220	447426	human oral metagenome	a6d9d8a5acddf139e281bc2ac6d65c2d;44c1816b94acbdacdfd69ef775c12506	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559220/SJ1617_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559220/SJ1617_2.fastp.fastq.gz	SJ1617
PRJEB57967	SAMEA112182475	ERX10072860	ERR10559257	447426	human oral metagenome	863603e758c079154106aeba2426d791;913734b67aaf05496f728289f2540ece	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559257/SJ1654_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559257/SJ1654_2.fastp.fastq.gz	SJ1654
PRJEB57967	SAMEA112182461	ERX10072825	ERR10559222	447426	human oral metagenome	d89dd375eb7c661f04fb32121ffff5bb;84384dca7293f4f831f094ce8d2df640	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559222/SJ1619_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559222/SJ1619_2.fastp.fastq.gz	SJ1619
PRJEB57967	SAMEA112182458	ERX10072863	ERR10559260	447426	human oral metagenome	c04743f57c89f98c5c23f55e9b2f487f;9ae905fec179b21492613ea3b61d52be	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559260/SJ1657_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559260/SJ1657_2.fastp.fastq.gz	SJ1657
PRJEB57967	SAMEA112182543	ERX10072826	ERR10559223	447426	human oral metagenome	edb15ccd6df17d2c39cba3f6b53177ac;72e68c34c1ebc6a7f6bf3b5a3afca5b9	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559223/SJ1620_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559223/SJ1620_2.fastp.fastq.gz	SJ1620
PRJEB57967	SAMEA112182526	ERX10072865	ERR10559262	447426	human oral metagenome	6340a70d778c5dfa7935417dd9d1eb47;b45ee8c47ca3519387509b1457997c23	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559262/SJ1659_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559262/SJ1659_2.fastp.fastq.gz	SJ1659
PRJEB57967	SAMEA112182527	ERX10072827	ERR10559224	447426	human oral metagenome	0176f2cb82e50513e422ae44bfe333d0;7aa3398062f6a31d00df64c4ca73353e	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559224/SJ1621_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559224/SJ1621_2.fastp.fastq.gz	SJ1621
PRJEB57967	SAMEA112182534	ERX10072868	ERR10559265	447426	human oral metagenome	3a6ae418dfc9e773ca51296205650697;ff388d9dcceee688f13adb113355b472	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559265/SJ1662_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559265/SJ1662_2.fastp.fastq.gz	SJ1662
PRJEB57967	SAMEA112182340	ERX10072831	ERR10559228	447426	human oral metagenome	ae8ee9f983133e78690746c99313ad36;dfa51ab711e2b75929a5317a382e0ff7	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559228/SJ1625_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559228/SJ1625_2.fastp.fastq.gz	SJ1625
PRJEB57967	SAMEA112182548	ERX10072873	ERR10559270	447426	human oral metagenome	eafe5b5f25654c5cba5c93c9ce75ed62;7453d89e112e205e054bdd4ffda2c779	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559270/SJ1667_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559270/SJ1667_2.fastp.fastq.gz	SJ1667
PRJEB57967	SAMEA112182553	ERX10072832	ERR10559229	447426	human oral metagenome	5a108a93d4914203bd977c75954b4430;ddbeb301fd3235dfccd8b887097082be	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559229/SJ1626_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559229/SJ1626_2.fastp.fastq.gz	SJ1626
PRJEB57967	SAMEA112182512	ERX10072874	ERR10559271	447426	human oral metagenome	9ab7d3f07942c95bf8b865e182c731dd;db89a205bd7bb359349bfe3be96ccad8	ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559271/SJ1668_1.fastp.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR105/ERR10559271/SJ1668_2.fastp.fastq.gz	SJ1668
