study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_md5	fastq_ftp	sample_alias
PRJDB4107	SAMD00037728	DRX042950	DRR047662	447426	human oral metagenome	77440cea52cb62f725d4233bbd27e626	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047662/DRR047662.fastq.gz	SAMD00037728
PRJDB4107	SAMD00037729	DRX042951	DRR047663	447426	human oral metagenome	8aa152ca035b6e2ed17776920bb02022	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047663/DRR047663.fastq.gz	SAMD00037729
PRJDB4107	SAMD00037732	DRX042954	DRR047666	447426	human oral metagenome	50bd7fe35c8627b1acae0dd0b7f57d4b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047666/DRR047666.fastq.gz	SAMD00037732
PRJDB4107	SAMD00037733	DRX042955	DRR047667	447426	human oral metagenome	29abc64113417694189f78f5c1d69186	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047667/DRR047667.fastq.gz	SAMD00037733
PRJDB4107	SAMD00037738	DRX042960	DRR047672	447426	human oral metagenome	3a4787c0e49c6dfb74d7e0646fd3e755	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047672/DRR047672.fastq.gz	SAMD00037738
PRJDB4107	SAMD00037739	DRX042961	DRR047673	447426	human oral metagenome	0321b68dda21fb36965241730af23026	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047673/DRR047673.fastq.gz	SAMD00037739
PRJDB4107	SAMD00037741	DRX042963	DRR047675	447426	human oral metagenome	543d981fd6e8afad55a50b977bd3a4d8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047675/DRR047675.fastq.gz	SAMD00037741
PRJDB4107	SAMD00037743	DRX042965	DRR047677	447426	human oral metagenome	040f30b9967f6c5a97b6b6f56d8534ff	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047677/DRR047677.fastq.gz	SAMD00037743
PRJDB4107	SAMD00037745	DRX042967	DRR047679	447426	human oral metagenome	e7b504526c7697e3108d051536318f5a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047679/DRR047679.fastq.gz	SAMD00037745
PRJDB4107	SAMD00037751	DRX042973	DRR047685	447426	human oral metagenome	a35a2fa44c68dc5e3b9300e6ad8ecd7d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047685/DRR047685.fastq.gz	SAMD00037751
PRJDB4107	SAMD00037752	DRX042974	DRR047686	447426	human oral metagenome	e71cccaecb0950a26e33faf0de7680ca	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047686/DRR047686.fastq.gz	SAMD00037752
PRJDB4107	SAMD00037753	DRX042975	DRR047687	447426	human oral metagenome	514645a5138308c0a86c0313a5fa04bc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047687/DRR047687.fastq.gz	SAMD00037753
PRJDB4107	SAMD00037754	DRX042976	DRR047688	447426	human oral metagenome	a253ab595fac8b3c78592f142f9534ac	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047688/DRR047688.fastq.gz	SAMD00037754
PRJDB4107	SAMD00037755	DRX042977	DRR047689	447426	human oral metagenome	cd99bc3a52cdd84f1fcb18ff2a99fe92	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047689/DRR047689.fastq.gz	SAMD00037755
PRJDB4107	SAMD00038443	DRX042981	DRR047693	447426	human oral metagenome	20e00251ceefcca52fe72e2493ad20a6	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047693/DRR047693.fastq.gz	SAMD00038443
PRJDB4107	SAMD00038446	DRX042984	DRR047696	447426	human oral metagenome	8625b7df9ecc2c9dd66d9d957b3ad15e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047696/DRR047696.fastq.gz	SAMD00038446
PRJDB4107	SAMD00038451	DRX042989	DRR047701	447426	human oral metagenome	02444f4fd42e11ff61b3b341c247cef4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047701/DRR047701.fastq.gz	SAMD00038451
PRJDB4107	SAMD00038453	DRX042991	DRR047703	447426	human oral metagenome	ebdbfaeb4303a7ebd4d07c439845f965	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047703/DRR047703.fastq.gz	SAMD00038453
PRJDB4107	SAMD00038457	DRX042995	DRR047707	447426	human oral metagenome	4daa39b61f2f52a12fe73f30bf5a463c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047707/DRR047707.fastq.gz	SAMD00038457
PRJDB4107	SAMD00038459	DRX042997	DRR047709	447426	human oral metagenome	4b66bb68c599959ca2cefe696d48d5ce	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047709/DRR047709.fastq.gz	SAMD00038459
PRJDB4107	SAMD00038466	DRX043004	DRR047716	447426	human oral metagenome	4a83a66ce97e60b8faced1cc4f8dfa95	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047716/DRR047716.fastq.gz	SAMD00038466
PRJDB4107	SAMD00038472	DRX043010	DRR047722	447426	human oral metagenome	21a20c2e66b524bbe60ebd2e91254f1f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047722/DRR047722.fastq.gz	SAMD00038472
PRJDB4107	SAMD00038476	DRX043014	DRR047726	447426	human oral metagenome	76a89de8bf02fbd54c66f9d284a2cef2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047726/DRR047726.fastq.gz	SAMD00038476
PRJDB4107	SAMD00038479	DRX043017	DRR047729	447426	human oral metagenome	48662538b2bd1b5000a387767672db64	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047729/DRR047729.fastq.gz	SAMD00038479
PRJDB4107	SAMD00038482	DRX043020	DRR047732	447426	human oral metagenome	25d3f1ff989258e46d8bf1bbce055912	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047732/DRR047732.fastq.gz	SAMD00038482
PRJDB4107	SAMD00038485	DRX043023	DRR047735	447426	human oral metagenome	30881ce4d66fb3f05da2f30d63c67571	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047735/DRR047735.fastq.gz	SAMD00038485
PRJDB4107	SAMD00038486	DRX043024	DRR047736	447426	human oral metagenome	ad1f5dcd21b11addb49255f48cdd10d1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047736/DRR047736.fastq.gz	SAMD00038486
PRJDB4107	SAMD00038491	DRX043029	DRR047741	447426	human oral metagenome	16c39876f619ffa84515cbc92bb69613	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047741/DRR047741.fastq.gz	SAMD00038491
PRJDB4107	SAMD00038492	DRX043030	DRR047742	447426	human oral metagenome	3ef2208c57331348cbb70ed8843a0db0	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047742/DRR047742.fastq.gz	SAMD00038492
PRJDB4107	SAMD00038499	DRX043037	DRR047749	447426	human oral metagenome	563db45e68d70bf7cad81b5ddba4e7eb	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047749/DRR047749.fastq.gz	SAMD00038499
PRJDB4107	SAMD00038500	DRX043038	DRR047750	447426	human oral metagenome	8da0931c5f4c63bbc72bc1189c32cb58	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047750/DRR047750.fastq.gz	SAMD00038500
PRJDB4107	SAMD00038502	DRX043040	DRR047752	447426	human oral metagenome	db87b7665c2e77a3d5855f6ed9fe16ed	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047752/DRR047752.fastq.gz	SAMD00038502
PRJDB4107	SAMD00038503	DRX043041	DRR047753	447426	human oral metagenome	520d1a977176eb6fd1f72cc29918e4ad	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047753/DRR047753.fastq.gz	SAMD00038503
PRJDB4107	SAMD00038507	DRX043045	DRR047757	447426	human oral metagenome	0df3ca03a1cf75e6be4abf27b2fbfcd5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047757/DRR047757.fastq.gz	SAMD00038507
PRJDB4107	SAMD00038511	DRX043049	DRR047761	447426	human oral metagenome	4adaef317cf319acf330647b7643048e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047761/DRR047761.fastq.gz	SAMD00038511
PRJDB4107	SAMD00038513	DRX043051	DRR047763	447426	human oral metagenome	03b882f508b3573351134e9e2208c55a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047763/DRR047763.fastq.gz	SAMD00038513
PRJDB4107	SAMD00038515	DRX043053	DRR047765	447426	human oral metagenome	d6aae71eb88a01023565feb15198ead9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047765/DRR047765.fastq.gz	SAMD00038515
PRJDB4107	SAMD00038516	DRX043054	DRR047766	447426	human oral metagenome	62c96e67f8b30013340f7e526a2a39d7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047766/DRR047766.fastq.gz	SAMD00038516
PRJDB4107	SAMD00038517	DRX043055	DRR047767	447426	human oral metagenome	e4ef796aa607da969a2fd90bc989013b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047767/DRR047767.fastq.gz	SAMD00038517
PRJDB4107	SAMD00038519	DRX043057	DRR047769	447426	human oral metagenome	b7dda4775c3935b1f3d049b25d47d7cc	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047769/DRR047769.fastq.gz	SAMD00038519
PRJDB4107	SAMD00038520	DRX043058	DRR047770	447426	human oral metagenome	1dade5491d6b6b10005140cb529aa8e8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047770/DRR047770.fastq.gz	SAMD00038520
PRJDB4107	SAMD00038522	DRX043060	DRR047772	447426	human oral metagenome	2da962a906e9f08352f0dbf57fb6e073	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047772/DRR047772.fastq.gz	SAMD00038522
PRJDB4107	SAMD00038523	DRX043061	DRR047773	447426	human oral metagenome	328794252b7d8440e59d40eb8f9620c9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047773/DRR047773.fastq.gz	SAMD00038523
PRJDB4107	SAMD00038525	DRX043063	DRR047775	447426	human oral metagenome	4786f9129fba36f0b4923a5846f0c49b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047775/DRR047775.fastq.gz	SAMD00038525
PRJDB4107	SAMD00038526	DRX043064	DRR047776	447426	human oral metagenome	abfb2ccc0ec5afdb95023ff684836bc3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047776/DRR047776.fastq.gz	SAMD00038526
PRJDB4107	SAMD00038527	DRX043065	DRR047777	447426	human oral metagenome	19bb7a768f4929f27ad74155e4f45f1f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047777/DRR047777.fastq.gz	SAMD00038527
PRJDB4107	SAMD00038531	DRX043069	DRR047781	447426	human oral metagenome	d824af71f9e6dce89fbd2d7d14abdac1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047781/DRR047781.fastq.gz	SAMD00038531
PRJDB4107	SAMD00038533	DRX043071	DRR047783	447426	human oral metagenome	6cf0682f7ae317dd4f92f0b7581eead9	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047783/DRR047783.fastq.gz	SAMD00038533
PRJDB4107	SAMD00038537	DRX043075	DRR047787	447426	human oral metagenome	dbb19b5939ea6f69f3abfe724f70db07	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047787/DRR047787.fastq.gz	SAMD00038537
PRJDB4107	SAMD00038539	DRX043077	DRR047789	447426	human oral metagenome	e2578e313b567c0129bfd105688ba0aa	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047789/DRR047789.fastq.gz	SAMD00038539
PRJDB4107	SAMD00038541	DRX043079	DRR047791	447426	human oral metagenome	7d2de30f0d720e2a0134a0b1ff52d96b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047791/DRR047791.fastq.gz	SAMD00038541
PRJDB4107	SAMD00038542	DRX043080	DRR047792	447426	human oral metagenome	d707af39175d676d27b5f0ede3d67544	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047792/DRR047792.fastq.gz	SAMD00038542
PRJDB4107	SAMD00038545	DRX043083	DRR047795	447426	human oral metagenome	ecbbaffb27c761640a9ec3ac96c37f21	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047795/DRR047795.fastq.gz	SAMD00038545
PRJDB4107	SAMD00038547	DRX043085	DRR047797	447426	human oral metagenome	b3e626df056dfb25fdefedd038628bf0	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047797/DRR047797.fastq.gz	SAMD00038547
PRJDB4107	SAMD00038548	DRX043086	DRR047798	447426	human oral metagenome	a08164238fad5c540531ea86ced84309	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047798/DRR047798.fastq.gz	SAMD00038548
PRJDB4107	SAMD00038553	DRX043091	DRR047803	447426	human oral metagenome	7e8c35df856919c7cab0bdfea358cf6a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047803/DRR047803.fastq.gz	SAMD00038553
PRJDB4107	SAMD00038561	DRX043099	DRR047811	447426	human oral metagenome	42fadfd626b8cf5648fe47b1c734eaff	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047811/DRR047811.fastq.gz	SAMD00038561
PRJDB4107	SAMD00038562	DRX043100	DRR047812	447426	human oral metagenome	81072d2df1274ab59b9dc8371731a454	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047812/DRR047812.fastq.gz	SAMD00038562
PRJDB4107	SAMD00038563	DRX043101	DRR047813	447426	human oral metagenome	65ec234523fa37f814a3946b6b9d0a33	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047813/DRR047813.fastq.gz	SAMD00038563
PRJDB4107	SAMD00038564	DRX043102	DRR047814	447426	human oral metagenome	4d593d02898fe7180e7904f5347f81e7	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047814/DRR047814.fastq.gz	SAMD00038564
PRJDB4107	SAMD00038566	DRX043104	DRR047816	447426	human oral metagenome	181b250a75f0246154ea0020d460fa07	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047816/DRR047816.fastq.gz	SAMD00038566
PRJDB4107	SAMD00038575	DRX043113	DRR047825	447426	human oral metagenome	ae1fc578fc7522482a1ed894e150da29	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047825/DRR047825.fastq.gz	SAMD00038575
PRJDB4107	SAMD00038578	DRX043116	DRR047828	447426	human oral metagenome	2175f270cedf338fb66bb585978048b3	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047828/DRR047828.fastq.gz	SAMD00038578
PRJDB4107	SAMD00038583	DRX043121	DRR047833	447426	human oral metagenome	213b2b62649a35d317f96cf90fc674a8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047833/DRR047833.fastq.gz	SAMD00038583
PRJDB4107	SAMD00038591	DRX043129	DRR047841	447426	human oral metagenome	6ef690554875a94892c38af919124950	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047841/DRR047841.fastq.gz	SAMD00038591
PRJDB4107	SAMD00038592	DRX043130	DRR047842	447426	human oral metagenome	c3f5dee935674c3dfa9b8208c3753d5f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047842/DRR047842.fastq.gz	SAMD00038592
PRJDB4107	SAMD00038593	DRX043131	DRR047843	447426	human oral metagenome	a5313cdb83f954d629c94aff7059db4a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047843/DRR047843.fastq.gz	SAMD00038593
PRJDB4107	SAMD00038594	DRX043132	DRR047844	447426	human oral metagenome	4abfbaaf12756b40f4be6180a02d85f1	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047844/DRR047844.fastq.gz	SAMD00038594
PRJDB4107	SAMD00038599	DRX043137	DRR047849	447426	human oral metagenome	fe45006aebcf95da80987d565b4d5269	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047849/DRR047849.fastq.gz	SAMD00038599
PRJDB4107	SAMD00038603	DRX043141	DRR047853	447426	human oral metagenome	5fd78dc47262b9abe5c00f3482e45cfa	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047853/DRR047853.fastq.gz	SAMD00038603
PRJDB4107	SAMD00038656	DRX043144	DRR047856	447426	human oral metagenome	84bbeed824a09df8857254853a57e103	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047856/DRR047856.fastq.gz	SAMD00038656
PRJDB4107	SAMD00038658	DRX043146	DRR047858	447426	human oral metagenome	62a0883c2fe961afca5bda89a282d4d8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047858/DRR047858.fastq.gz	SAMD00038658
PRJDB4107	SAMD00038659	DRX043147	DRR047859	447426	human oral metagenome	4e8b9a796b0974f8cc355fbbf4b72419	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047859/DRR047859.fastq.gz	SAMD00038659
PRJDB4107	SAMD00038664	DRX043152	DRR047864	447426	human oral metagenome	73f24cb6c9ff987ac11a4c93d52c10a5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047864/DRR047864.fastq.gz	SAMD00038664
PRJDB4107	SAMD00038665	DRX043153	DRR047865	447426	human oral metagenome	aa16aeb4c682090f9ee4aaa6dc14489e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047865/DRR047865.fastq.gz	SAMD00038665
PRJDB4107	SAMD00038674	DRX043162	DRR047874	447426	human oral metagenome	abf54cb3c635dc9658864a9c3f6c347f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047874/DRR047874.fastq.gz	SAMD00038674
PRJDB4107	SAMD00038675	DRX043163	DRR047875	447426	human oral metagenome	3eb1b4779ac5207f55122d68ff8ceb9a	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047875/DRR047875.fastq.gz	SAMD00038675
PRJDB4107	SAMD00038678	DRX043166	DRR047878	447426	human oral metagenome	8cbda7b24accb0ab17a2feeb20c2c030	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047878/DRR047878.fastq.gz	SAMD00038678
PRJDB4107	SAMD00038683	DRX043171	DRR047883	447426	human oral metagenome	b671650b3a3a460a138d88f63badbccb	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047883/DRR047883.fastq.gz	SAMD00038683
PRJDB4107	SAMD00038685	DRX043173	DRR047885	447426	human oral metagenome	8d27657de941206f4795f1e6b6a74250	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047885/DRR047885.fastq.gz	SAMD00038685
PRJDB4107	SAMD00038686	DRX043174	DRR047886	447426	human oral metagenome	b0c0d570e0d92ccf9271cff26f8bc76c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047886/DRR047886.fastq.gz	SAMD00038686
PRJDB4107	SAMD00038696	DRX043184	DRR047896	447426	human oral metagenome	ca6ee89a42626c951c03161cde47b693	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047896/DRR047896.fastq.gz	SAMD00038696
PRJDB4107	SAMD00038700	DRX043188	DRR047900	447426	human oral metagenome	7dff0fe6534a324744511ec5d694bb66	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047900/DRR047900.fastq.gz	SAMD00038700
PRJDB4107	SAMD00038706	DRX043194	DRR047906	447426	human oral metagenome	a0ba088e1150767ef2690b4d6d361824	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047906/DRR047906.fastq.gz	SAMD00038706
PRJDB4107	SAMD00038707	DRX043195	DRR047907	447426	human oral metagenome	db23f95858d2bb834446c1dde6c5c377	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047907/DRR047907.fastq.gz	SAMD00038707
PRJDB4107	SAMD00038709	DRX043197	DRR047909	447426	human oral metagenome	0a8be3605a7905394178b67633a3ef87	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047909/DRR047909.fastq.gz	SAMD00038709
PRJDB4107	SAMD00038710	DRX043198	DRR047910	447426	human oral metagenome	e2aa99665c8b1799e59be35d98fe8f6b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047910/DRR047910.fastq.gz	SAMD00038710
PRJDB4107	SAMD00038712	DRX043200	DRR047912	447426	human oral metagenome	68676ca7de5e5fb5d53192004c9f58d8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047912/DRR047912.fastq.gz	SAMD00038712
PRJDB4107	SAMD00038714	DRX043202	DRR047914	447426	human oral metagenome	ddf706337581035e403f571f421bfe48	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047914/DRR047914.fastq.gz	SAMD00038714
PRJDB4107	SAMD00038716	DRX043204	DRR047916	447426	human oral metagenome	08c09bd13ac1284053c4b567ef531064	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047916/DRR047916.fastq.gz	SAMD00038716
PRJDB4107	SAMD00038718	DRX043206	DRR047918	447426	human oral metagenome	8848fc239941fabd8a8f5ff398b7cac2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047918/DRR047918.fastq.gz	SAMD00038718
PRJDB4107	SAMD00038720	DRX043208	DRR047920	447426	human oral metagenome	289d8bfc1de8d0d5b8eabb759213a436	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047920/DRR047920.fastq.gz	SAMD00038720
PRJDB4107	SAMD00038723	DRX043211	DRR047923	447426	human oral metagenome	11465485bf96b3f21f7a4491d20eca14	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047923/DRR047923.fastq.gz	SAMD00038723
PRJDB4107	SAMD00038727	DRX043215	DRR047927	447426	human oral metagenome	90055e0e8c74670d9e11e8172de01a52	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047927/DRR047927.fastq.gz	SAMD00038727
PRJDB4107	SAMD00038729	DRX043217	DRR047929	447426	human oral metagenome	a0f513b06fa36be2c56fe8abc4ff0a2b	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047929/DRR047929.fastq.gz	SAMD00038729
PRJDB4107	SAMD00038736	DRX043224	DRR047936	447426	human oral metagenome	25785be63b4ea4cb1741350316b35afa	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047936/DRR047936.fastq.gz	SAMD00038736
PRJDB4107	SAMD00038737	DRX043225	DRR047937	447426	human oral metagenome	af85100abce134ce17f195ff1fe23233	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047937/DRR047937.fastq.gz	SAMD00038737
PRJDB4107	SAMD00038738	DRX043226	DRR047938	447426	human oral metagenome	f82c492d4627ea0dafe1b18188101813	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047938/DRR047938.fastq.gz	SAMD00038738
PRJDB4107	SAMD00038742	DRX043230	DRR047942	447426	human oral metagenome	69493363019f8afe9e0b0fb300cd09bd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047942/DRR047942.fastq.gz	SAMD00038742
PRJDB4107	SAMD00038743	DRX043231	DRR047943	447426	human oral metagenome	cef0fbfb2ae5eece67179c2330928a56	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047943/DRR047943.fastq.gz	SAMD00038743
PRJDB4107	SAMD00038745	DRX043233	DRR047945	447426	human oral metagenome	ceca869ff4d393716f9f610e445e526c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047945/DRR047945.fastq.gz	SAMD00038745
PRJDB4107	SAMD00038748	DRX043236	DRR047948	447426	human oral metagenome	88759aa8c8250412b4a8ab3520bc008e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047948/DRR047948.fastq.gz	SAMD00038748
PRJDB4107	SAMD00038749	DRX043237	DRR047949	447426	human oral metagenome	878c574118ee5d1e54e80fd4144c5bf4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047949/DRR047949.fastq.gz	SAMD00038749
PRJDB4107	SAMD00038750	DRX043238	DRR047950	447426	human oral metagenome	360a08f41ddb70c63afcd25ce5ce2961	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047950/DRR047950.fastq.gz	SAMD00038750
PRJDB4107	SAMD00038752	DRX043240	DRR047952	447426	human oral metagenome	c88e5624daf70980c261ce50a0d7a3fa	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047952/DRR047952.fastq.gz	SAMD00038752
PRJDB4107	SAMD00038753	DRX043241	DRR047953	447426	human oral metagenome	369cce0118f8d7d73b460484a2a0e6e2	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047953/DRR047953.fastq.gz	SAMD00038753
PRJDB4107	SAMD00038755	DRX043243	DRR047955	447426	human oral metagenome	6ad2c2bf2078c999e958321d29b56b3f	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047955/DRR047955.fastq.gz	SAMD00038755
PRJDB4107	SAMD00038757	DRX043245	DRR047957	447426	human oral metagenome	f35e5f6da1d904076b4b804a358afb08	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047957/DRR047957.fastq.gz	SAMD00038757
PRJDB4107	SAMD00038763	DRX043251	DRR047963	447426	human oral metagenome	ed2a2039dfe5c90aacff3621199706ce	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047963/DRR047963.fastq.gz	SAMD00038763
PRJDB4107	SAMD00038765	DRX043253	DRR047965	447426	human oral metagenome	44032d83032f5ee79bf4685af13644d4	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047965/DRR047965.fastq.gz	SAMD00038765
PRJDB4107	SAMD00038766	DRX043254	DRR047966	447426	human oral metagenome	85064e7a59c041037793957de84eac90	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047966/DRR047966.fastq.gz	SAMD00038766
PRJDB4107	SAMD00038771	DRX043259	DRR047971	447426	human oral metagenome	9a9f22cce3d967e41cf064ffc577db3d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047971/DRR047971.fastq.gz	SAMD00038771
PRJDB4107	SAMD00038774	DRX043262	DRR047974	447426	human oral metagenome	58d9065b4ddebcd82302f8597b98631c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047974/DRR047974.fastq.gz	SAMD00038774
PRJDB4107	SAMD00038776	DRX043264	DRR047976	447426	human oral metagenome	a0b97ceb62e85d42d19fef1620aa47df	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047976/DRR047976.fastq.gz	SAMD00038776
PRJDB4107	SAMD00038777	DRX043265	DRR047977	447426	human oral metagenome	6133b3a7fbb4399698d265764b706d35	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047977/DRR047977.fastq.gz	SAMD00038777
PRJDB4107	SAMD00038781	DRX043269	DRR047981	447426	human oral metagenome	82b839308436cd8a6bd62a612e8734ea	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047981/DRR047981.fastq.gz	SAMD00038781
PRJDB4107	SAMD00038784	DRX043272	DRR047984	447426	human oral metagenome	0ec8877cd0c6c6a3a01adef1301f46ea	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047984/DRR047984.fastq.gz	SAMD00038784
PRJDB4107	SAMD00038790	DRX043278	DRR047990	447426	human oral metagenome	d278e3f0cca4008f7246cfc72b031895	ftp.sra.ebi.ac.uk/vol1/fastq/DRR047/DRR047990/DRR047990.fastq.gz	SAMD00038790
